TV,Radio,Newspaper,Sales
81.05000345806536,-2.141761958568214,39.04110779152227,6.779507747725928
55.66392724582169,12.669273811924702,13.858750918860604,8.755049128363655
79.22458339737827,-1.9802234914159236,32.848764588638836,7.542920904476711
60.723565197748805,56.9160508046149,81.78381917969216,16.317616082683944
251.7570728645236,49.188190313371976,34.75565393087888,22.98795676164001
-37.06724578235176,21.84086265490283,46.99640194793085,5.070680981654129
161.4349976059122,22.22845320649963,65.16752569139543,13.307158079686657
188.59754976059145,-18.065421979759872,56.639412678327794,7.8429077794163184
142.1296521053032,31.08241723154428,64.47487637291238,17.19790822500376
114.16965765892927,15.699570668619304,9.741924235890245,9.69000987647089
304.5810631163405,19.124914047436967,41.19952571065244,21.11991083802508
35.70380234573827,35.752426454918556,63.76563898946425,10.40834948611886
23.724121475938304,20.704114831696533,42.304369380300265,8.376434667479504
20.244688276707038,29.28995034786543,13.722506157496795,8.861045827191145
190.19059747134452,-4.727822383429906,43.774130799802464,10.32348227579963
106.25478080390918,11.551357260702066,-0.3242057142007866,9.796084987552451
192.5272596086774,36.17069652127919,22.499882089175667,18.831498746682403
163.6280318526412,58.87445726787797,108.47557393369428,21.572556279319368
-11.327299437447422,14.658423343355834,3.1864423810663496,4.973251128102971
122.85499615423603,45.52999672017516,17.493460138860208,17.633910222627364
125.89367567004642,58.953989710317586,7.62504664348134,20.32287158659906
94.81222734772201,56.483283568020916,7.445342544686852,17.683963727198304
23.8390018254932,25.34800731875238,61.89267369583034,10.268193642888377
48.548151906734944,41.78768161652059,46.26059695285413,12.226515210544905
161.28550645843157,29.8701740179982,74.37257271676557,16.80962551830876
89.62722572193701,52.556206322250475,6.546172639820298,15.663693900781507
61.290359594155646,0.6959905436569862,48.77418110604744,5.876360122504383
182.87261117323794,34.18793995334761,28.400358977575713,17.05314181824247
218.93896373291065,13.92715989418016,75.71472189785884,16.077623311834262
255.27200440397007,21.967781085742793,58.76559922877356,18.265443464746834
-11.483491035550855,16.17148989150913,22.97955232804942,5.172600811150289
123.60636258720231,4.884534477799988,47.530077316524675,8.330300687168107
155.8103121784542,31.774404449311636,-6.7925497137117645,15.477069847546977
49.341505059701774,58.547697267898286,38.20335695047355,16.424528680821272
-7.812322771311017,1.0636789868319454,16.515731809964592,3.3651689004184333
103.64545544938753,15.74672975751604,50.94837058853312,10.158243959886049
120.95764825701384,44.24456785224858,50.60393199684207,15.817787460455737
23.678524532796317,-23.52153700283304,18.044394811401435,-0.9704647175789205
112.28836818221654,50.04355977220298,36.19607808454207,17.487434140732233
-26.217851016220777,77.33902486903204,85.08511308318757,15.97987187945869
83.55006216478711,92.44723380439929,66.48123524709494,23.45752233668506
61.16038814124121,32.84183398277696,42.495791746122194,12.29998641230946
151.80422994439024,30.709991325186078,-5.061443775370279,14.39719536128902
284.90897373091786,35.91034552113572,37.966232374924985,22.745588646120247
69.81177480024152,29.74005837274063,53.688685342182225,11.654306608469316
153.3316140479893,23.839292247821657,27.681817365397357,13.357113615357338
-38.401883985849224,28.956220151912863,56.39515916309696,6.019523326422016
231.9383839013978,27.603182874367885,16.651292952776092,19.744843151324325
51.92755800107474,40.84929926007793,29.73415593518559,14.659173975274928
95.79370028024692,23.103469344114554,43.25234515857619,10.541457983314183
-49.291805581894096,62.02106567520342,67.66962975996202,12.304434828604414
201.47203063707062,16.84590688963222,57.432542337418255,13.7785112718989
120.82620109372844,26.707288090094025,36.430729142295306,14.358145120735887
82.15514236512858,25.01672023517927,7.096918479743579,11.790374198263573
47.35391714967196,7.870866804564237,55.326324294643086,6.51904796859796
226.90895258734196,40.28046920319617,30.626377857280758,20.801173603608746
55.70502056105034,55.091535188061776,92.66235672732785,15.211615470124146
108.17414741705608,59.648243696137826,38.3173176367192,19.71399186369119
-13.675818768515029,28.871242009094345,1.181276092448769,6.016221380169437
105.07892599343175,12.824640834127031,48.063469516754246,10.47011121723526
214.4295530556107,30.696111966421473,-12.882472475139444,17.759878115283843
75.4968202006699,22.26193589770035,85.41453065264109,10.798485996975554
167.54620499008092,-2.1355456437401727,75.71352584561524,9.895776289291815
125.14737647545245,21.381631260437434,46.43954648437612,11.805438088920926
64.96963105668101,-12.25299558747287,58.597370347589866,4.612765105788338
42.30628105445982,2.860009652986516,40.83269200149387,7.283647116845637
-48.0791948508155,36.86067436306526,9.641398796996853,8.797991409223911
123.47891700274437,35.25344005137504,66.60112686436025,15.440190642359317
50.097219685180775,50.13560620607097,20.91035565390137,14.511075366359172
66.5741338600831,33.07158210435429,76.04592286557818,11.724888193851289
108.32645079779353,45.237049939740814,92.01739911086554,18.334664935889084
-44.573880047646185,49.391654265152496,29.727502047474943,10.526251381041293
146.14299733267632,13.586598843029575,87.56040085926136,11.573272240224481
181.56175395244992,29.278082915915714,53.14206749158949,16.285586368529913
35.14682809867193,40.06106917295541,-1.9194042947259433,13.49616488994897
78.8895341616747,65.7649120011706,102.43558537139086,17.98339776869546
61.25676219204344,25.860504177357058,106.54256443692194,9.84881348250488
80.87265754553623,22.869647705690376,94.70225252647049,10.501273317767392
70.26948044765516,-1.226689686821338,48.60067494956839,5.35721570857736
163.44905511711352,24.38303800473405,47.537859669486174,14.30801490105161
119.91614728060841,48.042153983414856,13.36190106171145,16.758511836202715
100.85214822781654,-1.0151385035079556,54.80037382097352,9.795565313487264
177.4121024433141,30.04265589933784,50.01373836821645,18.165715669051245
106.19040796325967,16.93033202456524,59.25815561283508,11.072100476417987
113.75627687733389,37.69422658168154,68.65901035513187,16.969521492999235
116.99909743430214,16.711867173715305,39.940653637383406,13.14842423232644
188.5277896146831,8.113134744738677,20.68358868727781,11.699966392309655
2.5181424198136,27.25922706606843,15.437178558575564,8.191834462719221
253.88303329480027,25.76570178573392,42.05822848576344,20.88663310855813
23.130214899339904,5.850502789551271,57.234171754707674,4.654810856462872
125.05215235523352,27.45333815045203,61.86357508598576,15.455110069736431
87.38739916372265,43.562093097137065,41.078895109271194,15.350758439539344
151.965541027946,43.74645814223017,23.991942154881958,17.69824049307814
56.427829159204755,37.87326653000281,19.344547515594254,12.94897514976773
110.97191740072108,44.17824334830739,54.89228809348203,15.53724115719077
148.05499070400597,16.535270198810295,48.39296717932956,12.045530612257108
162.1998496834894,13.430457414445259,-8.967202768442718,10.986370151775873
96.94080492081896,22.814338259425902,17.191325899656846,11.494887866599955
128.86822469515033,40.12849930872561,28.917873141647142,14.902466203186183
-64.8075634257545,56.26531442095761,61.27917414225683,10.162558995046918
115.65237304090634,44.32200261222462,46.05349542194799,16.16268650985765
97.9476992362226,21.105603062822475,-2.9313322319409494,11.39813266942617
-60.08288718013873,45.42898104071807,7.24121687577032,9.247049634867828
87.31321094266045,12.887283002613044,64.50288007072723,11.428382778694253
10.813399022950321,24.315308538646352,46.70009871622653,9.903613910829268
145.7898347615793,19.137877636633707,17.889409999649494,13.125532915252954
138.4941168225751,52.356547915436735,45.00201683385837,20.27753318764539
84.47153853805276,46.60173334571595,72.69215426709617,15.963580587620195
-52.80476211037316,15.541497082542433,60.88899878385937,1.4505648761407424
22.702034371546347,59.0221748754531,75.96841644074846,14.23430591842844
205.52513271287125,42.75900212685434,42.58393742214007,20.044436257229616
69.49538892273996,25.03221141592003,50.240212461508065,10.939643814054978
49.93467313028527,23.894666797950123,44.10336785729108,10.462464750323202
212.30200634483006,47.91016986312627,46.085212425854714,21.150671262637427
244.29286106227707,46.78742367180589,14.970781534828362,23.07829783304407
65.05855117889546,73.4817033793833,42.164829458184194,19.727295274008284
-35.96074426132958,5.511562627310791,40.91619827575761,2.995148081564813
-45.001570876871625,-3.2537421609577954,41.431245896266866,-0.08536985876527581
208.11893155800038,52.29879681213856,-10.474178257498103,22.12752719666907
-5.806568716254887,31.644147242649627,49.78454084941139,7.673658814692214
135.25869878668925,44.85059803067319,2.1127800996592185,15.402723795571143
100.73473710134228,50.18199973822047,7.8643433649841015,16.757364133880653
38.14649256898511,79.582988715319,51.597998462350766,20.279768455639534
87.22780067603115,45.17279643564808,36.343481043567195,16.49576908954435
-15.706164346179747,21.729632234692616,32.99360523076079,6.684360558937856
-37.92139134366283,42.39891223231002,6.593269212984929,9.71917008836742
288.7719811805148,21.52977620895295,53.09880578995586,18.466654025068294
139.08110960888638,11.077150899736946,-16.999542074617274,12.632916758963981
78.53219705018934,14.710011749359714,30.27577032618537,9.527198249750786
37.90334062562927,20.9540950464584,45.263003209468515,8.34041442137355
23.592327642594213,17.782645532520483,48.432159178102566,8.561384644626523
168.29955839562942,18.40846749707167,42.50493981069645,14.112203587666288
107.0437502436443,21.143519027970434,93.15069492801427,12.837499150569439
-108.19758245867496,49.392482492359264,49.254053144916135,7.195883069673815
211.96666063790565,40.717552437667635,96.84101184387677,21.974782111170512
163.3845050711335,23.750263199278628,93.79953279983118,14.47079012935207
239.25375430708326,23.86837100196917,44.518574357410685,17.123075754466967
41.95714311894454,50.570395145329115,72.76326682551226,12.428581562274399
-29.617907541320562,26.576676976577883,69.11999851043025,7.425710085329813
90.0243701521164,38.14139652682229,23.563623777590017,14.326240528419609
107.09458216458643,19.95536658299711,36.61445529316032,11.76257682011732
105.37209605466848,56.96684523245324,61.52473759328295,19.532806438136973
232.9221262484821,4.539174145334151,89.39659379771105,15.479187825899004
38.223301359161226,17.33748634563952,74.21324637393317,9.241142668407853
-31.533379652363976,26.172830493636006,16.202921592415514,7.575328925798386
87.20196458844279,22.86661738618346,37.896830521263205,8.964423288456087
61.784058346226,20.771824742308887,74.13740097538378,10.384809142509363
56.87108798459757,23.061056542944172,89.3837204534457,10.433424717017918
37.40366679631411,8.399466958633546,22.41822116126426,7.118444441229509
45.054512243343325,39.63551838629187,54.57323021752546,12.327169147307336
73.9952776591415,2.593975934377582,73.5284727244031,7.400574541181223
78.27661541484952,16.459780337210844,42.46093648721534,11.384054725631191
93.94081905361313,6.034807215146582,54.07902128208883,8.475369348533215
86.83990796770868,-6.843294850404124,48.03998561659769,6.786689912512586
-34.03909184194754,37.07829367973161,47.25002797925323,6.909440516200059
152.77083812407642,24.421878461324578,20.305531356886764,14.53791115980611
115.91254318576995,51.504885374744376,3.8342954845561366,16.901282618517506
26.25968319371738,25.05389097614635,43.20841220505882,9.458682835899832
133.53525887544907,28.771958705709544,47.136507740838354,15.127767264855388
-28.434212799480576,-11.847913662350503,17.216872901463322,-0.09555098086854708
-43.20325634399205,10.003068551166006,28.129575749382866,2.861394636374135
120.2821611758551,12.12332697214499,56.44247825677731,11.143380036510036
-58.269821851686885,27.159674672089576,0.04947276016020652,5.960850119253168
159.68370206661794,38.94887432124644,84.43477583128144,16.376851040175456
156.9083161694896,20.726549561540075,79.57381822203918,14.282166218563328
10.4151062256731,31.166485358636464,45.95032940690112,8.792241681608289
130.01660518912405,13.838599217644227,17.141495531870284,10.515700920971247
7.23728470081177,-3.6777432169810638,47.78435668336881,3.8271156583906123
150.38662518650858,39.554652896424855,79.50123486298102,16.418316870542746
34.68534389971353,32.68609166131572,66.67173561900773,12.619461496175806
20.58540452809828,30.347729248785708,56.01113988467227,10.340753790000111
200.01519381111515,51.035029216446816,80.18751386834928,21.5121949039691
48.05248066568219,46.30392199268728,83.02145701981632,14.812703433361872
36.0926089633913,26.328542891333107,48.13890318380768,10.594819839586759
146.6295876601745,19.77662998300997,74.56319264975895,13.15979473343156
41.23101611067125,39.827864518418316,106.45917908956304,13.659179812052663
75.46062235630191,34.39599915955344,25.532294955399493,14.43759298394426
85.72647685872896,15.828252706135606,64.17303961898754,9.313928719453292
176.3340508795975,27.80887346867869,11.393871331422655,16.83536046650257
179.31775994533928,44.545970462794166,17.672165567636817,18.898801738519264
114.68167261966909,21.82541892314697,49.42029688149994,13.807488094628923
179.59125490109022,1.107648247334609,19.64911523442548,11.269784434418513
134.10343423860712,25.425812857801226,66.78926127233085,14.531323259334542
38.46870266272659,57.48873329634273,13.423276377068262,17.17623431242971
141.03839459856945,69.72853675359738,62.090945768860074,21.808651354957966
150.77724231008392,19.012316529037626,105.5569345204558,12.863506716835305
229.3257439135416,43.765071516286554,39.01620081087027,23.118717035532626
145.63076644234062,26.45602311936075,46.45751436208481,15.410059383285446
114.64321451845483,30.7904281919598,124.04506056718708,15.918514596996495
73.28531220200222,-1.3684261262011042,70.40660905685651,7.120126583367526
169.73525400096284,-1.0210976900428008,31.999555642565603,11.88393105463948
116.57128720557074,32.30605088954275,90.71324461424172,14.444137236713608
160.98542610174377,48.991340877668655,18.466670505221998,19.689690970720726
113.26865041742253,32.738482103640884,73.30053608357811,15.729639092809174
208.86181548405085,-2.7506119761019434,35.00265660382129,13.265290194971897
11.624188211619995,45.77665766010527,-2.1933425513717424,12.951949324041816
197.904951438551,10.340956901090802,9.2316700672502,12.179567044043536
180.90678112212015,34.94628906528777,56.33519855983065,17.895949335620568
213.57331668855812,52.568049074848716,35.6129065530281,22.886410549537324
13.178500194666881,34.345291063407075,66.28489233557971,9.288341348472485
263.04993407601074,17.07334700556398,10.60944719110178,18.37700877347644
134.7452879635072,23.852507415392466,33.58912051857876,11.453469886443493
96.8789165759144,18.694963271810032,34.16548120121373,12.653531857182893
44.61084496008853,16.235990100826584,20.018427029219865,6.966198659239723
186.91471234263065,-5.04979163311658,49.785326148922195,10.0031733633508
3.806787954019171,24.78199845694539,68.73971631734223,6.709044031298259
99.65048663237194,18.524928295607886,16.6609374809744,11.46137189079047
82.57635312806732,30.63387630903753,96.41996923115737,14.581316516212311
106.41153188392705,36.92356320263314,71.80774433449827,15.152419905130877
129.31106749714678,23.492968199603823,33.329169077888565,14.048951025011558
51.098780126594924,31.646563665929108,51.30448697459803,11.056617591855328
-97.10362836507187,32.07257775700671,17.269530569176805,5.119713311269914
-45.273964155849995,19.469988484362602,54.05366111843561,4.852056703171602
130.52012976277163,13.937490551662089,35.69503445184564,11.89132207630456
92.16520998424451,32.620682409488246,-28.91642230867589,13.194576655422381
183.5081778052416,30.52564581941377,65.55222442668608,16.27662130335031
89.23352174784172,25.580920138581998,95.41842713816946,10.998840852635418
-23.894484193305843,44.536512364197606,31.121209856019462,11.046143128279919
135.2662810070692,1.8419820965603897,23.692832616022592,9.390644549574741
159.174677572314,27.5052870190068,53.90480049580888,14.984452818018816
94.02338243558924,16.840195846844296,42.04208533301068,10.371350327107717
137.7598878151519,8.98270876597839,26.24412152115433,12.687889775417304
202.46729383444548,1.6517054348149856,29.98781979740445,11.439216087597615
88.83408364820403,43.445723930287805,33.582790514736644,16.46124481446948
96.16170837035297,50.04620529193379,39.428793562029725,15.606834822730235
249.72293958328564,18.92023282751079,46.906880525539954,16.964467283347762
245.02840308041374,1.0917019864594337,31.355222300695637,13.96492033190074
-14.066203513967451,49.06132943741984,68.78726974728878,13.355532741808304
176.40252261832978,11.01979282379234,15.657925679804336,13.78584393607926
111.6709628063259,8.517439905902215,35.28862968052593,10.057630420690781
139.37730920799444,26.723432599707973,70.5766779777804,14.584501442436792
196.82225315304845,41.06951173087482,28.780511657988384,19.928472927164346
20.497660880365302,43.522601150134946,60.67793395059997,11.802748003785018
202.96888380180323,10.30413796520589,35.07402207374721,13.256370123609972
44.75981423017179,29.307778914792387,8.989440405809773,12.193443893556754
3.6654304415928323,13.262191116080796,40.34292208375133,5.738154810886984
94.88798537083636,39.171418884099516,35.185632214981176,14.242275719979162
93.08597184614175,28.18749506152855,18.302132725785114,12.348918563105126
171.59209889969733,46.097380345535754,86.70086956027009,17.963100602249934
-36.03057299719839,44.82632733941149,47.389133017032655,9.958000048518768
115.72088350572241,2.9145530349017186,39.96583291159919,9.096524143995463
124.5432773117711,22.063171634453713,65.29374752430874,11.535605766821872
68.6382141847566,19.602817764942973,51.279819055607,9.213818565924566
-38.83514896234138,27.165660548629806,74.5522669301663,6.786629017894747
135.0232085591603,27.26891744931829,93.4311363723208,14.153102945151543
200.46263314576794,50.212996201883215,47.213173674151136,21.43052384186498
27.690376673934864,4.1334543930698935,41.43065828271573,6.699503220611312
177.871695044362,25.175462668359263,76.97618126913254,16.199744634285555
114.20214547074993,14.99522614788303,16.024153447574015,10.828429424195571
100.84223231662293,46.91204437054891,26.09840178994252,18.966099708571946
70.52658119968318,28.186963548143115,43.67634423805367,10.83825422910424
83.1682965808899,20.008852094344356,52.91764388871303,12.404089472440404
257.3434879620069,13.382327926611781,54.88168350371237,17.92479592417026
76.35233035732405,21.45991170803346,26.684720099425714,12.03121317793719
118.4598775586244,61.904615275941254,23.29164397613726,19.755125637729662
-3.4183401158834954,17.299259231085,22.617917164592146,6.020364339841236
81.59574535532025,9.597939659892436,73.9437248241644,10.95428594706475
225.13505256146334,-30.841542224149027,110.67008959621208,7.709570907667805
318.68365473955316,53.83173272549884,4.661671774099865,27.591842502209197
179.59880306540265,42.78595743919519,63.922996754392784,20.226673058811794
210.69308019724411,34.97342887525823,32.6218763596032,17.882986974065396
74.71463399517886,19.88468225722847,40.5767357531436,9.715944986619764
89.83200499811284,25.150867483457283,37.875669631662234,9.88129121701682
48.30162939238584,40.17643177242899,26.132173040209505,12.538939240977736
-122.34577522097544,10.033982429504182,67.82947333941861,-1.8177878104447214
147.63469149095798,46.28768459228934,68.68628432181053,19.18548375366693
119.79902204704122,24.122235193081178,75.69728349804348,13.456140579561215
-9.68502885596287,47.061109516754684,25.536774450053613,12.744656854611623
57.711493912073834,18.526548881421707,27.687253143344506,9.382374524442683
144.5503354070296,21.75758966337363,70.81417101835595,13.397161837645617
151.78581475332106,18.151547976322274,58.04825914786725,14.936829468572416
60.187062156042494,1.926379911112047,74.80545975263568,6.161190409608393
109.9618152459635,21.30251226364463,57.69768667495045,12.389741681809502
162.92653612442302,34.10713352120346,39.09159776334546,15.195170469242457
135.85569700301994,26.7633295928554,72.11892836249143,14.305607351770945
74.18427814744184,25.697290644093055,22.598655755078493,12.891318286154075
36.67082878348539,10.784869152040045,39.47316242178865,5.9556243182934185
230.95985032382688,14.524307506481534,70.94603843130625,15.832534089052887
123.28799338501956,43.35410217781719,-14.656861646774765,16.24072269398498
41.12590700211319,30.370000016561523,52.63538420047163,11.420233473917893
181.80314976817593,23.209407609285122,78.8347572610688,13.433017226301118
288.9757683201368,23.038411715867806,25.83085575328654,20.09762208305689
119.45255694662664,41.47790914698678,56.72538002988714,17.071627659898233
173.79569246776106,27.587502677163346,24.518213263834483,17.30936598087782
139.38632761869843,11.809715721418005,16.758876468635673,12.438029920953348
196.89493732345625,-0.5473945485689597,30.040091455539567,12.621848796282777
47.727958977028095,62.15158647580803,67.44259583418767,15.674214589163888
115.28454343168255,29.890381265872165,41.24785257037226,15.370192501781087
268.44561745375705,29.572545347883043,80.04348506274867,20.091824556881825
63.94078654783093,31.544021050021335,32.55724185181937,12.61233584748193
231.96923509238079,67.56336626069964,-5.351120349297453,23.777372911325415
142.24645728116553,34.91413986193635,50.94133233710198,17.29576336953633
83.4950549942879,17.653555777351798,20.173942552596568,9.600173874761605
331.43864021553634,3.317785529937595,68.07121311085587,16.506888777730826
68.81096180940025,55.779963785745664,35.162390516676744,17.1859558647441
145.0964780375191,16.53689009560995,-6.050095294844581,13.374140037389326
243.62572434468154,26.3102158174975,55.3702192238183,20.728978752431637
235.55026583845273,16.926229973235735,44.05187963705257,16.31889242676784
288.02078235278356,-9.59055617183537,38.42271495473052,13.441181581601976
-62.05874433831258,26.110243300557837,22.0726711179982,4.846765678505328
122.67197017252192,12.6877234053599,49.37647953210963,10.492323828848747
214.0329151437582,7.645035863992838,78.14500415540871,13.271366457504595
94.18179583719044,34.87820208819455,45.27268414824159,12.47436396585447
92.17263082771564,8.66009544010231,62.694856378499,7.77697225682173
190.90331590372853,8.84661512269776,22.226495285971108,13.850579247395071
157.67049372998858,25.488057925682508,27.082746942101632,14.967536429968963
243.3987971156035,26.066145219399587,41.91474136415008,19.07828350960196
143.50949086629825,61.523007661857264,27.239691470760192,21.772258773930464
90.57038082369593,31.452888877380055,62.09090674194752,11.764189768544252
104.62177866879583,9.46872262034617,55.83855677470853,9.43124664433053
156.17752831684868,35.29195683294961,27.610832506129668,15.561322263838699
82.82893670216758,13.871188846383049,48.254278852874286,10.246485070547681
116.79926811929596,75.81890233782721,-1.8409527289392358,23.36225132097705
-105.56773345121175,31.21451169966805,36.20141635731851,3.894663496131887
161.80491104776004,38.8522092146482,23.881157899005593,18.53775981686873
68.76504411966968,21.36958303280288,13.0351032826702,10.578842227302086
2.584122357400986,31.234989571258044,24.323840927513775,9.075047064631473
13.082236516348388,50.51379770743428,-13.893114818566119,13.740151518932109
143.9056834894947,34.2264643306328,76.85418941918428,15.25812431506539
72.54625527773922,-12.045977636900606,36.37247677528591,3.58071580612613
216.5833254026929,12.862920710957367,4.218465885286179,13.133975837435846
17.968164138525196,44.57608530640374,62.07989523811187,13.098787567813975
68.55456872730656,27.195614022669588,-6.762838570498495,12.33542304292002
201.51123589753388,7.762844486560443,71.11512120784423,13.043910420983616
33.57521404767594,37.66784480332651,34.45276132214552,11.575956504682138
-16.601812080295076,-2.811231585968958,19.97212689542863,1.752843329741665
44.926939217514466,27.821964657375503,58.823506847453245,11.507647202133361
48.76128338494008,17.885316690191225,60.08057397858281,8.581952624841609
-31.0528352423336,33.10562787497228,73.57534362228753,7.423658308426745
77.48699421678475,-1.0395429322081604,32.180178104474315,6.548597995696519
52.86518331632419,30.0395325472584,-5.769764218034389,11.194836002941646
57.544161877521326,36.51949432607053,66.29408432996988,12.880658755502
-5.4478851404743835,23.68223218657175,35.65074840674949,6.170735624002823
119.39908655880002,47.992330635858806,40.5386953261829,18.514559846678644
